;date;lat;lon;temperature_2m;relative_humidity_2m;precipitation_probability;precipitation;rain;showers;snowfall;snow_depth;weather_code;pressure_msl;surface_pressure;cloud_cover;cloud_cover_low;cloud_cover_mid;cloud_cover_high;visibility;wind_speed_10m;wind_direction_10m;wind_gusts_10m;uv_index;uv_index_clear_sky;is_day;sunshine_duration
881;2024-02-06 15:00:00+00:00;46.02000046;9;6.5425;85;;0;0;0;0;0;2;1020.4;912.3694;55;49;0;22;24140;10.105681;274.08554;27.72;1.05;1.25;1;3600
882;2024-02-06 16:00:00+00:00;46.02000046;9;5.8424997;90;;0;0;0;0;0;2;1020.3;912.0266;95;95;0;18;24140;10.464798;273.9451;26.28;0.45;0.5;1;3600
883;2024-02-06 17:00:00+00:00;46.02000046;9;5.0425;95;;0;0;0;0;0;2;1020.4;911.8251;54;50;0;19;24140;7.172949;287.52567;24.48;0.05;0.05;0;0
884;2024-02-06 18:00:00+00:00;46.02000046;9;4.7425;96;;0;0;0;0;0;2;1020.5;911.8046;100;57;0;100;24140;2.8799999;270;20.16;0;0;0;0
885;2024-02-06 19:00:00+00:00;46.02000046;9;4.1924996;97;;0;0;0;0;0;45;1020.5;911.60333;88;40;9;72;24140;4.39436;304.9921;15.4800005;0;0;0;0
886;2024-02-06 20:00:00+00:00;46.02000046;9;4.5924997;90;;0;0;0;0;0;2;1020.5;911.74976;51;47;0;16;24140;1.835647;281.3099;15.119999;0;0;0;0
887;2024-02-06 21:00:00+00:00;46.02000046;9;4.0924997;100;;0;0;0;0;0;2;1020.8;911.83453;75;75;0;23;24140;2.3051248;231.34016;12.599999;0;0;0;0
888;2024-02-06 22:00:00+00:00;46.02000046;9;3.9924998;99;;0;0;0;0;0;45;1019.8;910.90454;82;82;0;28;21420;2.7416782;293.1986;13.32;0;0;0;0
889;2024-02-06 23:00:00+00:00;46.02000046;9;4.0924997;96;;0;0;0;0;0;45;1019.5;910.6733;92;92;0;67;24140;4.3349743;311.63345;16.56;0;0;0;0
890;2024-02-07 00:00:00+00:00;46.02000046;9;3.8925;100;;0;0;0;0;0;2;1019.7;910.77844;95;95;0;70;24140;4.6800003;292.6199;15.84;0;0;0;0
891;2024-02-07 01:00:00+00:00;46.02000046;9;3.8424997;99;;0;0;0;0;0;45;1018.9;910.0456;94;94;0;34;24140;0.35999998;180;15.4800005;0;0;0;0
892;2024-02-07 02:00:00+00:00;46.02000046;9;3.4924998;99;;0;0;0;0;0;45;1018.9;909.9171;81;81;0;5;24140;2.0364676;315.0001;14.04;0;0;0;0
893;2024-02-07 03:00:00+00:00;46.02000046;9;3.7925;99;;0;0;0;0;0;2;1018.2;909.4021;80;80;0;2;24140;2.9024127;299.74478;11.879999;0;0;0;0
894;2024-02-07 04:00:00+00:00;46.02000046;9;4.0924997;90;;0;0;0;0;0;1;1017;908.4402;48;48;0;0;24140;3.4152596;341.56494;19.08;0;0;0;0
895;2024-02-07 05:00:00+00:00;46.02000046;9;3.8925;88;;0;0;0;0;0;1;1016.5;907.9203;59;59;0;0;24140;3.396233;327.99466;19.44;0;0;0;0
896;2024-02-07 06:00:00+00:00;46.02000046;9;3.1425;96;;0;0;0;0;0;2;1016.8;907.91296;73;73;0;0;24140;3.2399998;360;18.72;0;0;0;0
897;2024-02-07 07:00:00+00:00;46.02000046;9;3.3424997;90;;0;0;0;0;0;2;1015.9;907.18286;83;83;0;0;24140;2.7416782;336.8014;19.8;0;0;1;0
898;2024-02-07 08:00:00+00:00;46.02000046;9;4.5425;90;;0;0;0;0;0;3;1016.3;907.9794;85;82;0;54;24140;2.16;360;18.359999;0.35;0.35;1;1499.2129
899;2024-02-07 09:00:00+00:00;46.02000046;9;5.4925;90;;0;0;0;0;0;2;1016.3;908.3246;81;81;0;0;24140;4.198285;300.96368;16.199999;1.05;1.05;1;3600
900;2024-02-07 10:00:00+00:00;46.02000046;9;6.0924997;89;;0;0;0;0;0;2;1015.3;907.6476;69;69;0;0;24140;5.7599998;270;25.56;1.8;1.85;1;3600
901;2024-02-07 11:00:00+00:00;46.02000046;9;6.9925;84;;0;0;0;0;0;1;1014.3;907.07654;43;43;0;0;24140;6.2145634;259.9921;25.56;2.45;2.45;1;3600
902;2024-02-07 12:00:00+00:00;46.02000046;9;7.2425;79;;0;0;0;0;0;2;1014.4;907.2555;100;21;60;100;24140;7.92;270;21.599998;2.7;2.7;1;3600
903;2024-02-07 13:00:00+00:00;46.02000046;9;7.5425;74;;0;0;0;0;0;3;1012.9;906.0209;100;40;72;100;24140;8.64;270;27.359999;2.05;2.55;1;3600
904;2024-02-07 14:00:00+00:00;46.02000046;9;7.5925;74;;0;0;0;0;0;3;1012.7;905.8599;94;16;40;87;24140;7.5599995;270;27.359999;1.2;2;1;3600
905;2024-02-07 15:00:00+00:00;46.02000046;9;7.3425;74;;0;0;0;0;0;1;1012.1;905.234;100;29;95;100;24140;7.9526596;264.80566;23.4;1.1;1.25;1;3600
906;2024-02-07 16:00:00+00:00;46.02000046;9;6.5924997;81;;0;0;0;0;0;3;1011.7;904.6084;100;39;0;100;24140;7.6367526;278.13;23.4;0.5;0.5;1;1912.4337
907;2024-02-07 17:00:00+00:00;46.02000046;9;5.4424996;83;;0;0;0;0;0;3;1011.3;903.83765;94;43;0;87;24140;5.154415;294.77512;23.4;0.05;0.05;0;0
908;2024-02-07 18:00:00+00:00;46.02000046;9;5.2925;77;;0;0;0;0;0;3;1011.9;904.31976;100;13;93;100;24140;4.3349743;311.63345;20.880001;0;0;0;0
909;2024-02-07 19:00:00+00:00;46.02000046;9;4.9925;80;;0;0;0;0;0;3;1011.3;903.6751;100;0;100;100;24140;4.802999;347.00537;23.4;0;0;0;0
910;2024-02-07 20:00:00+00:00;46.02000046;9;5.1425;85;;0;0;0;0;0;3;1011.7;904.08685;100;0;63;100;24140;1.9386592;338.19852;23.039999;0;0;0;0
911;2024-02-07 21:00:00+00:00;46.02000046;9;4.6924996;83;;0;0;0;0;0;3;1011.8;904.01337;100;10;0;100;24140;3.319036;347.4712;18;0;0;0;0
912;2024-02-07 22:00:00+00:00;46.02000046;9;4.1924996;81;;0;0;0;0;0;3;1011.6;903.653;100;0;45;100;24140;4.6938257;327.52884;21.24;0;0;0;0
913;2024-02-07 23:00:00+00:00;46.02000046;9;4.2425;80;;0;0;0;0;0;3;1011.3;903.40326;100;0;0;100;24140;5.692099;325.30478;23.039999;0;0;0;0
914;2024-02-08 00:00:00+00:00;46.02000046;9;4.2425;80;;0;0;0;0;0;2;1011.9;903.9393;100;0;74;100;24140;3.8939953;326.3099;23.759998;0;0;0;0
915;2024-02-08 01:00:00+00:00;46.02000046;9;3.9924998;81;;0;0;0;0;0;3;1010.9;902.9549;99;0;67;95;24140;3.219938;333.43503;23.039999;0;0;0;0
916;2024-02-08 02:00:00+00:00;46.02000046;9;3.6425;85;;0;0;0;0;0;1;1010.5;902.47015;40;0;40;0;24140;3.319036;282.5288;23.039999;0;0;0;0
917;2024-02-08 03:00:00+00:00;46.02000046;9;3.3424997;84;;0;0;0;0;0;2;1010.3;902.1821;100;0;34;100;24140;3.319036;319.39877;22.68;0;0;0;0
918;2024-02-08 04:00:00+00:00;46.02000046;9;2.6425;89;;0;0;0;0;0;1;1010.2;901.8364;37;0;28;14;24140;4.6102495;308.65982;20.519999;0;0;0;0
919;2024-02-08 05:00:00+00:00;46.02000046;9;3.2925;80;;0;0;0;0;0;0;1010.3;902.1639;27;0;27;0;24140;2.5455842;315.0001;23.4;0;0;0;0
920;2024-02-08 06:00:00+00:00;46.02000046;9;2.5425;89;;0;0;0;0;0;0;1011.2;902.69244;4;0;4;0;24140;0.8049845;333.43503;20.16;0;0;0;0
921;2024-02-08 07:00:00+00:00;46.02000046;9;2.3925;91;;0;0;0;0;0;1;1010.4;901.9232;4;4;0;0;24140;3.219938;296.56497;21.24;0;0;1;0
922;2024-02-08 08:00:00+00:00;46.02000046;9;3.2424998;89;;0;0;0;0;0;3;1010.9;902.6813;100;0;0;100;24140;1.484318;255.96373;19.8;0.4;0.4;1;3028.4507
923;2024-02-08 09:00:00+00:00;46.02000046;9;4.7425;88;;0;0;0;0;0;2;1011.4;903.6739;26;0;0;26;24140;5.95906;295.01685;13.679999;1.1;1.1;1;3600
924;2024-02-08 10:00:00+00:00;46.02000046;9;6.0425;88;;0;0;0;0;0;3;1010.5;903.3386;100;18;0;100;24140;4.379589;260.53775;22.319998;1.9;1.9;1;3600
925;2024-02-08 11:00:00+00:00;46.02000046;9;6.6425;87;;0;0;0;0;0;3;1010.1;903.19574;100;49;98;100;24140;3.319036;257.4712;20.16;2.35;2.5;1;3600
926;2024-02-08 12:00:00+00:00;46.02000046;9;6.5425;82;;0;0;0;0;0;2;1009.5;902.6234;90;0;66;82;24140;6.849467;266.98727;17.28;2.4;2.75;1;3600
927;2024-02-08 13:00:00+00:00;46.02000046;9;6.9925;80;;0;0;0;0;0;3;1009.3;902.6051;100;9;100;100;24140;6.87779;276.0089;20.880001;2;2.6;1;3600
928;2024-02-08 14:00:00+00:00;46.02000046;9;6.8424997;84;;0;0;0;0;0;3;1009.3;902.5517;100;74;100;100;24140;6.379216;253.61038;17.64;1.65;2.05;1;1339.6344
929;2024-02-08 15:00:00+00:00;46.02000046;9;6.8925;76;;0;0;0;0;0;3;1009.2;902.4802;100;49;85;98;24140;1.8;233.13002;14.759999;1.1;1.3;1;0
930;2024-02-08 16:00:00+00:00;46.02000046;9;6.6425;79;;0;0;0;0;0;3;1008.6;901.8545;96;92;43;52;24140;2.16;270;14.4;0.55;0.55;1;1590.5475
931;2024-02-08 17:00:00+00:00;46.02000046;9;6.1924996;83;;0;0;0;0;0;3;1008.5;901.6043;100;91;37;100;24140;1.2979984;303.6901;11.879999;0.05;0.05;0;0
932;2024-02-08 18:00:00+00:00;46.02000046;9;6.3925;79;;0;0;0;0;0;3;1008.9;902.03357;100;100;81;100;24140;6.989936;34.50859;25.199999;0;0;0;0
933;2024-02-08 19:00:00+00:00;46.02000046;9;6.2425;84;;0;0;0;0;0;61;1008.2;901.354;100;100;100;100;24140;5.8603754;47.489597;28.44;0;0;0;0
934;2024-02-08 20:00:00+00:00;46.02000046;9;6.1425;87;;0;0;0;0;0;61;1008;901.13947;100;100;100;100;24140;3.6;36.86999;28.08;0;0;0;0
935;2024-02-08 21:00:00+00:00;46.02000046;9;5.6425;95;;0.4;0.4;0;0;0;61;1008.4;901.3176;100;100;100;60;24140;3.6;233.13002;25.919998;0;0;0;0
936;2024-02-08 22:00:00+00:00;46.02000046;9;6.0425;87;;0.3;0.3;0;0;0;61;1007.1;900.29913;100;100;100;100;24140;4.39436;55.0079;22.68;0;0;0;0
937;2024-02-08 23:00:00+00:00;46.02000046;9;5.3424997;96;;0.4;0.4;0;0;0;61;1006.8;899.78015;100;100;100;100;15440;3.7064266;240.94548;19.08;0;0;0;0
938;2024-02-09 00:00:00+00:00;46.02000046;9;5.0425;100;;0.9;0.9;0;0;0;61;1006.6;899.4934;100;100;100;100;21080;4.0249224;243.43501;21.96;0;0;0;0
939;2024-02-09 01:00:00+00:00;46.02000046;9;5.0425;94;;0.4;0.4;0;0;0;61;1005.7;898.6892;100;100;100;100;18880;0.8049845;26.564985;26.64;0;0;0;0
940;2024-02-09 02:00:00+00:00;46.02000046;9;5.2425;93;;0.5;0.5;0;0;0;61;1005;898.1355;100;100;100;100;15300;1.8;53.13002;25.919998;0;0;0;0
941;2024-02-09 03:00:00+00:00;46.02000046;9;4.8925;97;;1;1;0;0;0;61;1004.2;897.2948;100;100;98;100;10500;3.219938;333.43503;32.399998;0;0;0;0
942;2024-02-09 04:00:00+00:00;46.02000046;9;5.6425;88;;0.2;0.2;0;0;0;61;1003.5;896.9379;100;100;100;100;10260;3.0758414;20.556128;36.719997;0;0;0;0
943;2024-02-09 05:00:00+00:00;46.02000046;9;5.4424996;90;;0.5;0.5;0;0;0;61;1003.5;896.86646;100;100;100;100;9040;0.35999998;360;31.68;0;0;0;0
944;2024-02-09 06:00:00+00:00;46.02000046;9;5.7425;88;;0.3;0.3;0;0;0;61;1003.1;896.6162;100;100;100;100;4080;3.396233;327.99466;31.319998;0;0;0;0
945;2024-02-09 07:00:00+00:00;46.02000046;9;5.4424996;90;;0.3;0.3;0;0;0;61;1002.8;896.24084;100;100;100;100;3680;3.4152596;288.43503;31.319998;0;0;1;0
946;2024-02-09 08:00:00+00:00;46.02000046;9;4.6924996;97;;1.6;1.6;0;0;0;61;1003;896.1508;100;100;100;100;4260;3.9763298;264.80566;23.039999;0;0.35;1;0
947;2024-02-09 09:00:00+00:00;46.02000046;9;4.8925;98;;1.7;1.7;0;0;0;61;1002.9;896.1332;100;100;100;100;5220;1.1384199;251.56496;31.319998;0.05;1;1;0
948;2024-02-09 10:00:00+00:00;46.02000046;9;5.8424997;91;;1.4000001;1.4000001;0;0;0;61;1002.4;896.0262;100;100;100;100;3380;1.8;53.13002;28.8;0.1;1.7;1;0
949;2024-02-09 11:00:00+00:00;46.02000046;9;5.8925;95;;1.2;1.2;0;0;0;55;1001.5;895.23944;100;97;95;100;3460;5.3517847;70.346085;34.2;0.15;2.25;1;0
950;2024-02-09 12:00:00+00:00;46.02000046;9;6.3925;92;;1.8;1.8;0;0;0;61;1001;894.97034;100;100;100;100;4740;1.8;323.13;34.2;0.15;2.5;1;0
951;2024-02-09 13:00:00+00:00;46.02000046;9;6.1924996;95;;2.5;2.5;0;0;0;61;999.8;893.8265;100;100;100;100;5480;2.4149535;296.56497;34.2;0.1;2.35;1;0
952;2024-02-09 14:00:00+00:00;46.02000046;9;5.8925;95;;3.3;3.3;0;0;0;63;999.5;893.45166;100;100;100;100;3480;1.2979984;303.6901;39.6;0.1;1.85;1;0
953;2024-02-09 15:00:00+00:00;46.02000046;9;6.3925;93;;2.2;2.2;0;0;0;61;999.6;893.7186;100;100;100;100;380;8.942214;49.899166;44.28;0.05;1.2;1;0
954;2024-02-09 16:00:00+00:00;46.02000046;9;5.9925;97;;3;3;0;0;0;63;999.6;893.5767;100;100;100;100;700;3.0547013;44.999897;50.399998;0;0.5;1;0
955;2024-02-09 17:00:00+00:00;46.02000046;9;6.1425;92;;1;0.9;0.1;0;0;61;998.8;892.91473;100;100;100;100;1060;4.0249224;26.564985;51.48;0;0.05;0;0
956;2024-02-09 18:00:00+00:00;46.02000046;9;6.2425;90;;2.8000002;2.8000002;0;0;0;63;998.9;893.0396;100;100;100;100;1160;8.225035;66.80139;45.36;0;0;0;0
957;2024-02-09 19:00:00+00:00;46.02000046;9;6.0425;94;;1.5;1.5;0;0;0;61;998.3;892.4324;100;96;100;100;580;10.00256;59.743652;53.28;0;0;0;0
958;2024-02-09 20:00:00+00:00;46.02000046;9;5.9424996;95;;1.5;1.5;0;0;0;61;997.8;891.94995;100;100;100;100;3640;9.693296;68.19853;45.719997;0;0;0;0
959;2024-02-09 21:00:00+00:00;46.02000046;9;5.3424997;96;;1.4000001;1.5;0;0;0;61;998.8;892.6305;99;97;97;37;3380;8.825508;78.231735;47.16;0;0;0;0
960;2024-02-09 22:00:00+00:00;46.02000046;9;5.3424997;94;;1.3;1.3;0;0;0;61;999;892.80927;100;100;99;28;4240;11.620809;73.81073;45.36;0;0;0;0
961;2024-02-09 23:00:00+00:00;46.02000046;9;5.1924996;93;;2.1999998;2.1999998;0;0;0;61;998.7;892.4874;100;100;100;0;4000;9.565437;70.20104;39.96;0;0;0;0
962;2024-02-10 00:00:00+00:00;46.02000046;9;5.3925;92;;2.1000001;2.1000001;0;0;0;61;997.6;891.57574;100;100;100;0;3740;10.703569;70.346085;32.399998;0;0;0;0
963;2024-02-10 01:00:00+00:00;46.02000046;9;5.5425;90;;2.2;2.2;0;0;0;61;997.1;891.1821;100;100;100;47;4180;8.654986;73.07241;34.92;0;0;0;0
964;2024-02-10 02:00:00+00:00;46.02000046;9;5.4925;89;;2;2;0;0;0;61;996.7;890.807;100;100;95;100;4780;7.6367526;81.86999;33.839996;0;0;0;0
965;2024-02-10 03:00:00+00:00;46.02000046;9;5.6924996;88;;1.5;1.5;0;0;0;61;996.7;890.878;100;100;100;100;5800;6.12;61.92762;30.960001;0;0;0;0
966;2024-02-10 04:00:00+00:00;46.02000046;9;5.5924997;91;;1.7;1.7;0;0;0;61;996.1;890.3061;100;95;100;100;4160;7.5685663;64.65388;34.56;0;0;0;0
967;2024-02-10 05:00:00+00:00;46.02000046;9;5.3925;91;;1.7;1.7;0;0;0;61;995.8;889.96704;100;100;100;100;4300;6.28713;76.75947;35.28;0;0;0;0
968;2024-02-10 06:00:00+00:00;46.02000046;9;5.0924997;94;;1.9;1.9;0;0;0;61;995.2;889.32404;100;100;100;100;4220;5.991594;57.264786;31.68;0;0;0;0
969;2024-02-10 07:00:00+00:00;46.02000046;9;4.9424996;92;;2.6;2.6;0;0;0;63;995.1;889.1814;100;100;100;100;4700;6.0347;72.64589;34.92;0;0;1;0
970;2024-02-10 08:00:00+00:00;46.02000046;9;5.0924997;91;;2.6;2.6;0;0;0;63;995.2;889.32404;100;100;100;85;3380;3.671294;78.6901;33.12;0;0.35;1;0
971;2024-02-10 09:00:00+00:00;46.02000046;9;5.3925;89;;2.5;2.5;0;0;0;61;995.8;889.96704;100;100;100;42;5980;5.0528407;85.91447;39.6;0.1;1.05;1;0
972;2024-02-10 10:00:00+00:00;46.02000046;9;5.7425;86;;1.9000001;1.9000001;0;0;0;61;994.9;889.28674;100;96;87;100;9840;5.8048253;82.875084;41.760002;0.2;1.75;1;0
973;2024-02-10 11:00:00+00:00;46.02000046;9;5.6924996;88;;0.9;0.9;0;0;0;61;994.3;888.7328;100;91;88;100;14760;2.7416782;156.80138;43.92;0.3;2.35;1;0
974;2024-02-10 12:00:00+00:00;46.02000046;9;5.4424996;85;;1;1;0;0;0;61;993.8;888.1972;99;96;94;87;10980;1.835647;78.6901;40.68;0.3;2.55;1;0
975;2024-02-10 13:00:00+00:00;46.02000046;9;4.9925;95;;1.3;1.3;0;0;0;61;994;888.21625;100;100;99;100;9100;1.08;270;37.8;0.25;2.4;1;0
976;2024-02-10 14:00:00+00:00;46.02000046;9;5.0425;97;;1.1;1.1;0;0;0;80;993.4;887.698;100;96;98;98;10780;1.9386592;248.19853;33.12;0.15;1.9;1;0
977;2024-02-10 15:00:00+00:00;46.02000046;9;5.6425;91;;0.8;0.8;0;0;0;61;993.6;888.08923;100;99;99;95;12140;0.8049845;206.56499;34.92;0.1;1.2;1;0
978;2024-02-10 16:00:00+00:00;46.02000046;9;5.4925;92;;1.1;1.1;0;0;0;61;993.4;887.8576;100;100;100;100;10900;1.9386592;248.19853;33.839996;0.05;0.5;1;0
979;2024-02-10 17:00:00+00:00;46.02000046;9;4.7925;94;;1.2;1.2;0;0;0;61;993.1;887.341;100;100;100;100;9320;3.671294;281.3099;32.760002;0;0.05;0;0
980;2024-02-10 18:00:00+00:00;46.02000046;9;6.0924997;83;;1.2;1.2;0;0;0;61;991.8;886.6393;100;97;100;100;9880;0.71999997;90;27.72;0;0;0;0
981;2024-02-10 19:00:00+00:00;46.02000046;9;5.3925;90;;1.1;1.1;0;0;0;61;991.9;886.48157;100;100;100;100;8220;2.7416782;246.80138;26.28;0;0;0;0
982;2024-02-10 20:00:00+00:00;46.02000046;9;4.4424996;96;;2;2;0;0;0;61;992.2;886.41223;100;100;91;71;5700;5.4119864;273.814;25.56;0;0;0;0
983;2024-02-10 21:00:00+00:00;46.02000046;9;4.6425;88;;1;1;0;0;0;61;992.9;887.10895;100;100;100;100;3460;3.5455887;293.9625;23.039999;0;0;0;0
984;2024-02-10 22:00:00+00:00;46.02000046;9;4.8424997;85;;1.2;1.2;0;0;0;61;992.1;886.46533;100;100;100;100;2140;2.7416782;293.1986;21.96;0;0;0;0
985;2024-02-10 23:00:00+00:00;46.02000046;9;4.3925;89;;0.8;0.8;0;0;0;61;992.1;886.3053;100;92;100;100;660;4.0249224;280.30478;16.199999;0;0;0;0
986;2024-02-11 00:00:00+00:00;46.02000046;9;3.9424996;96;;0.90000004;0.90000004;0;0;0;61;991.6;885.69794;100;96;100;100;1280;5.315336;298.30066;9.72;0;0;0;0
987;2024-02-11 01:00:00+00:00;46.02000046;9;4.1924996;93;;0.9;0.9;0;0;0;61;992.3;886.41254;100;99;99;84;1340;2.1897945;189.46225;10.08;0;0;0;0
988;2024-02-11 02:00:00+00:00;46.02000046;9;4.5425;88;;0.90000004;0.90000004;0;0;0;61;992.3;886.53735;100;92;100;100;1460;1.2979984;56.309914;9.36;0;0;0;0
989;2024-02-11 03:00:00+00:00;46.02000046;9;4.6924996;89;;0.5;0.5;0;0;0;61;990.9;885.33984;100;90;100;64;1380;2.8799999;90;9.36;0;0;0;0
990;2024-02-11 04:00:00+00:00;46.02000046;9;4.5924997;90;;0.4;0.4;0;0;0;61;991.2;885.57214;100;78;100;100;1640;1.1384199;198.43504;15.84;0;0;0;0
991;2024-02-11 05:00:00+00:00;46.02000046;9;4.1924996;94;;0.1;0.1;0;0;0;61;991.6;885.78723;100;89;100;100;1700;2.16;270;8.28;0;0;0;0
992;2024-02-11 06:00:00+00:00;46.02000046;9;3.7925;98;;0.4;0.4;0;0;0;61;991.8;885.823;100;96;100;100;2060;2.9024127;240.2552;6.4799995;0;0;0;0
993;2024-02-11 07:00:00+00:00;46.02000046;9;3.8925;94;;1.2;1.2;0;0;0;61;992.2;886.21594;100;90;100;100;2040;3.2399998;270;11.879999;0;0;1;0
994;2024-02-11 08:00:00+00:00;46.02000046;9;3.7925;96;;1.5;1.5;0;0;0;61;992.9;886.8055;100;99;100;100;1580;4.802999;282.99463;22.319998;0.05;0.35;1;0
995;2024-02-11 09:00:00+00:00;46.02000046;9;4.5425;89;;0.8;0.8;0;0;0;61;993.3;887.4308;100;38;100;100;320;7.4128532;119.05451;37.8;0.05;1;1;0
996;2024-02-11 10:00:00+00:00;46.02000046;9;5.5425;81;;0;0;0;0;0;3;993.4;887.87524;100;5;100;12;4360;5.0142193;111.03758;38.16;0.3;1.75;1;219.7158
997;2024-02-11 11:00:00+00:00;46.02000046;9;6.2925;81;;0;0;0;0;0;3;993.3;888.05066;100;0;100;100;24140;1.2979984;213.6901;33.48;1.2;2.45;1;0
998;2024-02-11 12:00:00+00:00;46.02000046;9;6.3925;89;;0;0;0;0;0;3;993.5;888.2648;100;51;100;49;24140;1.609969;153.43501;31.319998;1.6;2.75;1;0
999;2024-02-11 13:00:00+00:00;46.02000046;9;7.5425;78;;0;0;0;0;0;3;993;888.22064;100;0;100;53;24140;4.198285;149.03632;31.68;1.15;2.6;1;2987.4404
1000;2024-02-11 14:00:00+00:00;46.02000046;9;7.7425;82;;0;0;0;0;0;3;993.1;888.38;100;0;100;100;24140;1.835647;191.30989;31.319998;0.9;2.1;1;1194.3721
1001;2024-02-11 15:00:00+00:00;46.02000046;9;7.6924996;81;;0;0;0;0;0;3;993.6;888.80963;100;0;84;97;24140;2.52;180;26.64;0.7;1.35;1;3600
1002;2024-02-11 16:00:00+00:00;46.02000046;9;6.6924996;84;;0;0;0;0;0;3;994.2;888.9962;100;0;100;100;24140;5.5887027;255.06853;33.48;0.4;0.6;1;676.47516
1003;2024-02-11 17:00:00+00:00;46.02000046;9;6.3925;70;;0;0;0;0;0;3;995.3;889.8741;100;0;100;100;24140;6.379216;286.38962;31.319998;0.05;0.05;0;0
1004;2024-02-11 18:00:00+00:00;46.02000046;9;5.8424997;64;;0;0;0;0;0;3;996.6;890.8417;100;0;100;100;24140;3.6;306.86996;32.399998;0;0;0;0
1005;2024-02-11 19:00:00+00:00;46.02000046;9;5.6924996;60;;0;0;0;0;0;3;997.2;891.3249;100;0;100;100;24140;2.3051248;38.65983;30.239998;0;0;0;0
1006;2024-02-11 20:00:00+00:00;46.02000046;9;6.0924997;52;;0;0;0;0;0;3;997.7;891.9137;100;0;100;100;24140;2.5455842;44.999897;31.319998;0;0;0;0
1007;2024-02-11 21:00:00+00:00;46.02000046;9;6.2425;49;;0;0;0;0;0;1;998.7;892.8608;0;0;0;0;24140;1.835647;101.3099;31.68;0;0;0;0
1008;2024-02-11 22:00:00+00:00;46.02000046;9;6.0425;47;;0;0;0;0;0;1;999.1;893.1475;5;0;0;5;24140;3.319036;49.398785;30.599998;0;0;0;0
1009;2024-02-11 23:00:00+00:00;46.02000046;9;5.9424996;47;;0;0;0;0;0;0;999.5;893.4696;0;0;0;0;24140;4.3349743;41.63345;29.16;0;0;0;0
1010;2024-02-12 00:00:00+00:00;46.02000046;9;4.7925;54;;0;0;0;0;0;0;1000.1;893.5955;0;0;0;0;24140;1.8;90;30.599998;0;0;0;0
1011;2024-02-12 01:00:00+00:00;46.02000046;9;4.7425;53;;0;0;0;0;0;0;999.9;893.3988;0;0;0;0;24140;3.563818;44.999897;27.359999;0;0;0;0
1012;2024-02-12 02:00:00+00:00;46.02000046;9;4.5924997;54;;0;0;0;0;0;0;1000.2;893.61304;0;0;0;0;24140;4.6938257;57.528828;28.08;0;0;0;0
1013;2024-02-12 03:00:00+00:00;46.02000046;9;4.5924997;56;;0;0;0;0;0;0;1000.3;893.7024;0;0;0;0;24140;4.072935;44.999897;27.359999;0;0;0;0
1014;2024-02-12 04:00:00+00:00;46.02000046;9;3.7925;57;;0;0;0;0;0;0;1001.4;894.3972;0;0;0;0;24140;4.072935;44.999897;25.199999;0;0;0;0
1015;2024-02-12 05:00:00+00:00;46.02000046;9;3.9424996;56;;0;0;0;0;0;3;1002;894.98724;100;0;94;100;24140;5.6233797;39.805527;24.48;0;0;0;0
1016;2024-02-12 06:00:00+00:00;46.02000046;9;4.1425;55;;0;0;0;0;0;3;1002.6;895.5953;100;0;100;100;24140;5.315336;61.69934;24.48;0;0;0;0
1017;2024-02-12 07:00:00+00:00;46.02000046;9;4.6425;54;;0;0;0;0;0;3;1002.8;895.9541;79;0;76;43;24140;4.39436;55.0079;18.359999;0.05;0.05;1;0
1018;2024-02-12 08:00:00+00:00;46.02000046;9;4.9925;59;;0;0;0;0;0;3;1003.7;896.8839;100;0;97;100;24140;4.829907;63.435013;12.599999;0.4;0.45;1;3408.3052
1019;2024-02-12 09:00:00+00:00;46.02000046;9;5.2925;63;;0;0;0;0;0;0;1004;897.25964;0;0;0;0;24140;1.1384199;108.43504;8.64;1.1;1.2;1;3600
1020;2024-02-12 10:00:00+00:00;46.02000046;9;6.4925;59;;0;0;0;0;0;2;1004.6;898.2243;80;0;77;14;24140;1.835647;258.6901;10.08;2;2;1;3600
1021;2024-02-12 11:00:00+00:00;46.02000046;9;7.1424994;62;;0;0;0;0;0;3;1004.6;898.4552;100;0;72;100;24140;3.671294;258.6901;11.879999;2.65;2.65;1;3600
1022;2024-02-12 12:00:00+00:00;46.02000046;9;7.2425;50;;0;0;0;0;0;3;1004.9;898.7589;100;0;100;100;24140;5.771239;266.42374;13.32;2.8;2.9;1;3600
1023;2024-02-12 13:00:00+00:00;46.02000046;9;7.1924996;49;;0;0;0;0;0;3;1004.3;898.2047;100;0;100;100;24140;8.287822;267.5105;17.64;2.4;2.75;1;3600
1024;2024-02-12 14:00:00+00:00;46.02000046;9;6.8925;62;;0;0;0;0;0;3;1005;898.72437;100;0;100;100;24140;7.9526596;264.80566;18.359999;1.8;2.2;1;2045.637
1025;2024-02-12 15:00:00+00:00;46.02000046;9;7.1924996;55;;0;0;0;0;0;3;1005.4;899.18854;100;0;97;100;24140;6.519877;276.3401;16.56;1.1;1.45;1;1722.2733
1026;2024-02-12 16:00:00+00:00;46.02000046;9;6.3925;67;;0;0;0;0;0;3;1006;899.44073;100;0;100;100;24140;6.489992;273.17978;16.919998;0.5;0.6;1;454.61194
